version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
apache-jsieve-0.2RC1,0,0,0,3,0,0.0,2008-08-12
apache-jsieve-0.2RC2,0,0,0,2,0,0.0,2008-08-14
apache-jsieve-0.2,665,3,0.004511278195488722,166,1,0.006024096385542169,2008-08-19
jsieve-project-0.3RC1,0,0,0,3,0,0.0,2009-04-22
apache-jsieve-0.3RC2,0,0,0,3,0,0.0,2009-04-22
apache-jsieve-0.3RC3,0,0,0,4,0,0.0,2009-04-22
apache-jsieve-0.3RC4,0,0,0,3,0,0.0,2009-04-22
apache-jsieve-0.3RC5,0,0,0,2,0,0.0,2009-04-27
jsieve-project-0.3,100,2,0.02,105,6,0.05714285714285714,2009-05-12
jsieve-project-0.4,352,0,0.0,56,0,0.0,2010-05-06
apache-jsieve-0.5,179,1,0.00558659217877095,40,2,0.05,2012-02-22
apache-jsieve-0.6,5,3,0.6,14,1,0.07142857142857142,2016-10-11
