version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
servicemix-saxon-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-script-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-saxon-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-saxon-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-ftp-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-osworkflow-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-http-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-script-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-file-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-jsr181-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-jms-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-jms-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-osworkflow-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-file-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-jms-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-mail-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-scripting-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-jsr181-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-jms-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-jsr181-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-script-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-scripting-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-saxon-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-quartz-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-quartz-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-ftp-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-osworkflow-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-http-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-ftp-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-mail-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-quartz-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-ftp-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-file-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-jsr181-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-mail-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-quartz-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-file-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-mail-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-http-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-eip-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-osworkflow-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-exec-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-http-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-truezip-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-wsn2005-2010.01,0,0,0,0,0,0,2010-12-10
shared-libraries-pom-2010.01,10,1,0.1,19,1,0.05263157894736842,2010-12-10
servicemix-smpp-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-smpp-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-snmp-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-wsn2005-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-validation-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-snmp-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-vfs-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-cxf-se-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-validation-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-validation-2010.01,0,0,0,0,0,0,2010-12-10
shared-libraries-pom-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-vfs-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-xmpp-2009.02,0,0,0,0,0,0,2010-12-10
shared-libraries-pom-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-camel-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-truezip-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-xmpp-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-snmp-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-wsn2005-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-camel-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-cxf-se-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-smpp-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-bean-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-camel-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-snmp-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-bean-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-drools-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-exec-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-cxf-bc-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-validation-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-drools-2009.02,0,0,0,0,0,0,2010-12-10
servicemix-cxf-se-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-truezip-2009.01,0,0,0,0,0,0,2010-12-10
servicemix-eip-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-eip-2009.01,0,0,0,0,0,0,2010-12-10
shared-libraries-pom-2008.01,0,0,0,0,0,0,2010-12-10
servicemix-cxf-se-2010.01,0,0,0,0,0,0,2010-12-10
servicemix-drools-2010.01,0,0,0,0,0,0,2010-12-10
