version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
1.0.0,310,10,0.03225806451612903,348,12,0.034482758620689655,2006-02-20
1.1.0,236,25,0.1059322033898305,141,17,0.12056737588652482,2006-07-19
1.2.0,200,66,0.33,286,41,0.14335664335664336,2006-11-15
2.0.0,965,44,0.04559585492227979,93,13,0.13978494623655913,2008-02-18
2.1.0,79,43,0.5443037974683544,54,26,0.48148148148148145,2008-04-30
2.1.1,135,20,0.14814814814814814,99,24,0.24242424242424243,2008-06-26
2.1.2,79,2,0.02531645569620253,33,13,0.3939393939393939,2008-08-22
2.1.3,140,32,0.22857142857142856,59,21,0.3559322033898305,2008-09-21
2.1.4,475,173,0.3642105263157895,66,37,0.5606060606060606,2009-04-09
2.2,96,4,0.041666666666666664,13,3,0.23076923076923078,2010-02-01
2.1.5,762,9,0.011811023622047244,65,5,0.07692307692307693,2010-04-17
geronimo-eclipse-plugin-3.0_M1,0,0,0,1,0,0.0,2010-07-06
geronimo-eclipse-plugin-2.1.6,395,22,0.05569620253164557,55,23,0.41818181818181815,2010-07-08
geronimo-eclipse-plugin-2.1.7,0,0,0,0,0,0,2010-12-06
geronimo-eclipse-plugin-2.2.1,337,53,0.1572700296735905,133,37,0.2781954887218045,2011-01-07
geronimo-eclipse-plugin-3.0-beta-1,1,1,1.0,2,1,0.5,2011-11-30
geronimo-eclipse-plugin-2.1.8,54,11,0.2037037037037037,56,13,0.23214285714285715,2012-01-05
geronimo-eclipse-plugin-3.0.0,45,8,0.17777777777777778,25,5,0.2,2012-07-23
