version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
opennlp-1.5.1-incubating-rc7,0,0,0,0,0,0,2012-02-18
opennlp-1.5.2-incubating-rc4,0,0,0,0,0,0,2012-02-18
opennlp-1.5.1-incubating-rc2,0,0,0,0,0,0,2012-02-18
opennlp-1.5.1-incubating-rc5,0,0,0,0,0,0,2012-02-18
asf_migration,0,0,0,0,0,0,2012-02-18
opennlp-1.5.2-incubating-rc2,0,0,0,0,0,0,2012-02-18
opennlp-1.5.1-incubating-rc6,0,0,0,0,0,0,2012-02-18
opennlp-1.5.2-incubating-rc5,0,0,0,0,0,0,2012-02-18
opennlp-1.5.2-incubating-rc6,510,53,0.10392156862745099,212,40,0.18867924528301888,2012-02-18
opennlp-1.5.2-incubating-rc1,0,0,0,0,0,0,2012-02-18
opennlp-1.5.1-incubating-rc4,0,0,0,0,0,0,2012-02-18
opennlp-1.5.1-incubating-rc1,0,0,0,0,0,0,2012-02-18
opennlp-1.5.2-incubating-rc3,0,0,0,0,0,0,2012-02-18
opennlp-1.5.3-rc1,0,0,0,3,1,0.3333333333333333,2013-03-08
opennlp-1.5.3-rc2,1,1,1.0,8,1,0.125,2013-03-08
opennlp-1.5.3-rc3,855,195,0.22807017543859648,292,110,0.3767123287671233,2013-04-03
opennlp-1.6.0,0,0,0,5,0,0.0,2014-12-10
opennlp-1.6.0-RC1,0,0,0,3,0,0.0,2014-12-10
opennlp-1.6.0-rc1,3,3,1.0,6,3,0.5,2014-12-10
opennlp-1.6.0-rc2,119,14,0.11764705882352941,37,9,0.24324324324324326,2015-01-22
opennlp-1.6.0-rc3,21,3,0.14285714285714285,17,4,0.23529411764705882,2015-04-30
opennlp-1.6.0-rc4,12,3,0.25,9,2,0.2222222222222222,2015-05-23
opennlp-1.6.0-rc5,0,0,0,2,0,0.0,2015-06-12
opennlp-1.6.0-rc6,418,58,0.13875598086124402,167,20,0.11976047904191617,2015-06-16
opennlp-1.7.0,615,63,0.1024390243902439,66,13,0.19696969696969696,2016-12-31
opennlp-1.7.1,204,45,0.22058823529411764,31,10,0.3225806451612903,2017-01-20
opennlp-1.7.2,371,191,0.5148247978436657,112,25,0.22321428571428573,2017-02-01
opennlp-1.8.0,213,25,0.11737089201877934,56,7,0.125,2017-05-18
opennlp-1.8.1,37,13,0.35135135135135137,23,7,0.30434782608695654,2017-07-05
opennlp-1.8.2,60,24,0.4,18,7,0.3888888888888889,2017-09-11
opennlp-1.8.3,48,17,0.3541666666666667,18,4,0.2222222222222222,2017-10-24
opennlp-1.8.4,69,9,0.13043478260869565,27,5,0.18518518518518517,2017-12-21
opennlp-1.9.0-rc1,3,2,0.6666666666666666,4,1,0.25,2018-06-22
