version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
v0.3,14,5,0.35714285714285715,6,4,0.6666666666666666,2013-07-20
v0.3-rc1,3,3,1.0,8,4,0.5,2013-07-22
v0.3-rc4,103,26,0.2524271844660194,50,16,0.32,2013-08-06
release-0.4-rc0,15,5,0.3333333333333333,16,11,0.6875,2013-11-13
release-0.4-rc1,33,27,0.8181818181818182,15,7,0.4666666666666667,2014-01-02
release-0.4-rc2,181,72,0.39779005524861877,84,52,0.6190476190476191,2014-01-20
release-0.5-rc0,1,1,1.0,3,1,0.3333333333333333,2014-05-07
release-0.5-rc1,0,0,0,1,0,0.0,2014-05-12
release-0.5-rc2,90,30,0.3333333333333333,18,10,0.5555555555555556,2014-05-13
release-0.5-rc3,316,135,0.4272151898734177,44,18,0.4090909090909091,2014-06-16
release-0.5-rc4,160,112,0.7,60,28,0.4666666666666667,2014-08-08
release-0.5-rc5,39,17,0.4358974358974359,15,10,0.6666666666666666,2014-09-10
release-0.5-rc6,242,187,0.7727272727272727,135,95,0.7037037037037037,2014-09-15
release-0.6-rc0,2,0,0.0,3,0,0.0,2014-11-14
release-0.6-rc1,337,214,0.6350148367952523,177,87,0.4915254237288136,2014-11-19
release-0.6.1-rc0,117,62,0.5299145299145299,57,38,0.6666666666666666,2015-05-10
release-0.6.1-rc1,5,5,1.0,8,5,0.625,2015-06-15
release-0.6.1-rc2,228,127,0.5570175438596491,84,49,0.5833333333333334,2015-06-17
release-0.7-rc0,0,0,0,1,0,0.0,2015-09-02
release-0.7-rc1,23,23,1.0,2,1,0.5,2015-09-02
release-0.7-rc2,307,57,0.18566775244299674,100,44,0.44,2015-09-03
release-0.8-rc0,233,84,0.3605150214592275,135,69,0.5111111111111111,2015-11-06
release-0.9-rc0,399,269,0.6741854636591479,183,143,0.7814207650273224,2016-02-05
release-0.10-rc0,7,7,1.0,6,6,1.0,2016-07-21
release-0.10-rc1,16,3,0.1875,4,3,0.75,2016-07-28
release-0.10-rc2,56,42,0.75,5,4,0.8,2016-08-02
release-0.10-rc3,200,138,0.69,136,106,0.7794117647058824,2016-08-05
release-0.11-rc0,0,0,0,2,2,1.0,2017-11-30
release-0.11-rc1,17,17,1.0,6,6,1.0,2018-01-08
release-0.11-rc2,0,0,0,2,2,1.0,2018-02-28
