version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
CONFIGURATION_1_1RC3,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_2,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_2RC3,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_4,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_2RC1,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_4RC1,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_0_RC1,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_1,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_2RC2,0,0,0,0,0,0,2007-07-29
commons_promotion,50,15,0.3,46,10,0.21739130434782608,2007-07-29
CONFIGURATION_1_4RC2,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_1RC2,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_4RC3,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_0,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_1RC1,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_3,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_3RC1,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_3RC2,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_0_RC2,0,0,0,0,0,0,2007-07-29
CONFIGURATION_1_5RC1,1,0,0.0,14,1,0.07142857142857142,2007-11-01
CONFIGURATION_1_5RC2,1,0,0.0,4,0,0.0,2007-11-10
CONFIGURATION_1_5RC3,0,0,0,2,0,0.0,2007-11-14
CONFIGURATION_1_5,47,23,0.48936170212765956,76,32,0.42105263157894735,2007-11-24
CONFIGURATION_1_6RC1,16,0,0.0,12,0,0.0,2008-12-13
CONFIGURATION_1_6RC2,0,0,0,3,0,0.0,2008-12-19
CONFIGURATION_1_6,110,54,0.4909090909090909,223,26,0.11659192825112108,2008-12-25
CONFIGURATION_1_7RC1,0,0,0,7,0,0.0,2011-08-27
CONFIGURATION_1_7RC2,0,0,0,8,0,0.0,2011-08-30
CONFIGURATION_1_7RC3,0,0,0,6,0,0.0,2011-09-04
CONFIGURATION_1_7,477,3,0.006289308176100629,245,3,0.012244897959183673,2011-09-08
CONFIGURATION_1_8RC1,42,2,0.047619047619047616,29,2,0.06896551724137931,2012-01-27
CONFIGURATION_1_8,0,0,0,0,0,0,2012-06-19
TEMP_TEST,0,0,0,0,0,0,2012-06-21
TEMP_TEST2,0,0,0,0,0,0,2012-06-21
TEMP_TEST3,8,0,0.0,15,0,0.0,2012-06-21
CONFIGURATION_1_9RC1,0,0,0,4,0,0.0,2012-08-04
CONFIGURATION_1_9,374,0,0.0,492,0,0.0,2012-08-22
CONFIGURATION_1_10RC1,0,0,0,0,0,0,2013-10-22
CONFIGURATION_1_10RC2,0,0,0,1,0,0.0,2013-10-24
CONFIGURATION_1_10,916,0,0.0,552,1,0.0018115942028985507,2013-10-28
CONFIGURATION_2_0_alpha1_RC1,0,0,0,0,0,0,2014-09-19
CONFIGURATION_2_0_alpha1,32,0,0.0,54,0,0.0,2014-09-23
CONFIGURATION_2_0_alpha2_RC1,0,0,0,1,0,0.0,2014-12-10
CONFIGURATION_2_0_alpha2,80,0,0.0,126,0,0.0,2014-12-19
CONFIGURATION_2_0_beta1_RC1,1,0,0.0,1,0,0.0,2015-06-14
CONFIGURATION_2_0_beta1,33,0,0.0,29,0,0.0,2015-06-19
CONFIGURATION_2_0_beta2_RC1,12,0,0.0,1,0,0.0,2015-11-30
CONFIGURATION_2_0_beta2,41,1,0.024390243902439025,38,2,0.05263157894736842,2015-12-05
CONFIGURATION_2_0_RC1,0,0,0,0,0,0,2016-03-20
CONFIGURATION_2_0,26,0,0.0,43,0,0.0,2016-03-24
CONFIGURATION_2_1_RC1,0,0,0,1,1,1.0,2016-07-24
CONFIGURATION_2_1_RC2,0,0,0,2,0,0.0,2016-07-30
CONFIGURATION_2_1_RC3,0,0,0,1,1,1.0,2016-08-10
CONFIGURATION_2_1,17,0,0.0,41,0,0.0,2016-08-20
CONFIGURATION_2_1_1_RC1,0,0,0,0,0,0,2017-02-05
CONFIGURATION_2_1_1,174,0,0.0,71,2,0.028169014084507043,2017-02-08
CONFIGURATION_2_2_RC1,0,0,0,0,0,0,2017-10-08
CONFIGURATION_2_2,23,14,0.6086956521739131,74,19,0.25675675675675674,2017-10-12
CONFIGURATION_2_3_RC1,0,0,0,5,0,0.0,2018-07-28
