version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
maven-2.2.0,162,4,0.024691358024691357,63,1,0.015873015873015872,2009-07-09
maven-2.2.1-RC1,138,0,0.0,64,0,0.0,2009-07-24
maven-2.2.1-RC2,34,0,0.0,13,0,0.0,2009-08-03
maven-2.2.1,602,2,0.0033222591362126247,361,2,0.00554016620498615,2009-08-06
maven-3.0-alpha-3,4,0,0.0,9,0,0.0,2009-11-09
maven-3.0-alpha-4,55,0,0.0,16,0,0.0,2009-11-13
maven-3.0-alpha-5,51,0,0.0,42,0,0.0,2009-11-23
maven-3.0-alpha-6,58,1,0.017241379310344827,59,2,0.03389830508474576,2010-01-06
maven-3.0-alpha-7,174,0,0.0,92,0,0.0,2010-03-09
maven-3.0-beta-1,364,0,0.0,108,0,0.0,2010-04-19
maven-3.0-beta-2,196,0,0.0,38,0,0.0,2010-08-07
maven-3.0-beta-3,117,5,0.042735042735042736,33,2,0.06060606060606061,2010-08-30
maven-3.0-RC1,16,0,0.0,13,0,0.0,2010-09-15
maven-3.0-RC2,4,0,0.0,7,0,0.0,2010-09-22
maven-3.0-RC3,13,0,0.0,11,0,0.0,2010-09-26
maven-3.0,47,1,0.02127659574468085,42,3,0.07142857142857142,2010-10-04
maven-3.0.1-RC1,7,0,0.0,8,2,0.25,2010-11-18
maven-3.0.1,68,0,0.0,41,0,0.0,2010-11-23
maven-3.0.2-RC1,4,0,0.0,5,0,0.0,2011-01-05
maven-3.0.2,61,2,0.03278688524590164,57,2,0.03508771929824561,2011-01-09
maven-3.0.3-RC1,7,7,1.0,3,1,0.3333333333333333,2011-02-24
maven-3.0.3,259,0,0.0,170,1,0.0058823529411764705,2011-02-28
maven-3.0.4-RC3,7,3,0.42857142857142855,24,8,0.3333333333333333,2011-12-05
maven-3.0.4-RC4,118,0,0.0,7,0,0.0,2011-12-23
maven-3.0.4-RC5,17,0,0.0,3,0,0.0,2012-01-05
maven-3.0.4,266,8,0.03007518796992481,304,9,0.029605263157894735,2012-01-17
maven-3.0.5,176,9,0.05113636363636364,67,2,0.029850746268656716,2013-02-19
maven-3.1.0-alpha-1,67,0,0.0,20,0,0.0,2013-06-01
maven-3.1.0,31,3,0.0967741935483871,63,2,0.031746031746031744,2013-06-27
maven-3.1.1,142,9,0.06338028169014084,85,9,0.10588235294117647,2013-09-17
maven-3.2.0,6,2,0.3333333333333333,11,1,0.09090909090909091,2014-02-10
maven-3.2.1,13,2,0.15384615384615385,39,2,0.05128205128205128,2014-02-14
workspace-v0,49,12,0.24489795918367346,34,7,0.20588235294117646,2014-05-23
maven-3.2.2,37,24,0.6486486486486487,18,7,0.3888888888888889,2014-06-17
maven-3.2.3,503,16,0.03180914512922465,55,5,0.09090909090909091,2014-08-11
maven-3.2.4,4,0,0.0,8,0,0.0,2014-12-12
maven-3.2.5,197,18,0.09137055837563451,89,8,0.0898876404494382,2014-12-14
maven-3.3.0,1,0,0.0,7,0,0.0,2015-03-11
maven-3.3.1,14,6,0.42857142857142855,16,3,0.1875,2015-03-13
maven-3.3.2,0,0,0,3,0,0.0,2015-04-16
maven-3.3.3,259,13,0.05019305019305019,17,3,0.17647058823529413,2015-04-22
maven-3.3.4,14,0,0.0,5,0,0.0,2015-07-17
maven-3.3.5,1,1,1.0,5,2,0.4,2015-07-20
maven-3.3.6,66,1,0.015151515151515152,62,5,0.08064516129032258,2015-07-30
maven-3.3.7,2,0,0.0,3,0,0.0,2015-10-27
maven-3.3.8,3,1,0.3333333333333333,5,1,0.2,2015-10-30
maven-3.3.9,280,154,0.55,88,8,0.09090909090909091,2015-11-10
maven-3.5.0-alpha-1,101,69,0.6831683168316832,32,4,0.125,2017-02-23
maven-3.5.0-beta-1,17,2,0.11764705882352941,16,2,0.125,2017-03-20
maven-3.5.0,23,12,0.5217391304347826,37,7,0.1891891891891892,2017-04-03
maven-3.5.1,5,2,0.4,8,2,0.25,2017-09-10
maven-3.5.2,246,0,0.0,44,0,0.0,2017-10-18
maven-3.5.3,16,3,0.1875,29,3,0.10344827586206896,2018-02-24
