version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
IO_1_0_RC2,0,0,0,0,0,0,2007-07-29
IO_1_0,0,0,0,0,0,0,2007-07-29
IO_1_1,0,0,0,0,0,0,2007-07-29
IO_1_3_RC2,0,0,0,0,0,0,2007-07-29
IO_1_2,0,0,0,0,0,0,2007-07-29
IO_1_3_RC3,0,0,0,0,0,0,2007-07-29
IO_1_3,0,0,0,0,0,0,2007-07-29
commons-io-1.3.2,100,17,0.17,97,7,0.07216494845360824,2007-07-29
IO_1_3_1,0,0,0,0,0,0,2007-07-29
IO_1_0_RC1,0,0,0,0,0,0,2007-07-29
IO_1_3_1_RC1,0,0,0,0,0,0,2007-07-29
IO_1_3_RC1,0,0,0,0,0,0,2007-07-29
IO_1_3_1_RC3,0,0,0,0,0,0,2007-07-29
IO_1_3_1_RC2,0,0,0,0,0,0,2007-07-29
commons-io-1.4-RC1,1,0,0.0,4,0,0.0,2008-01-13
commons-io-1.4-RC2,5,0,0.0,2,0,0.0,2008-01-15
commons-io-1.4-RC3,1,0,0.0,4,0,0.0,2008-01-17
commons-io-1.4,566,34,0.06007067137809187,257,55,0.2140077821011673,2008-01-21
commons-io-2.0-rc1,11,1,0.09090909090909091,26,1,0.038461538461538464,2010-10-04
commons-io-2.0-rc2,30,7,0.23333333333333334,21,6,0.2857142857142857,2010-10-06
commons-io-2.0-rc3,5,0,0.0,4,0,0.0,2010-10-10
commons-io-2.0-rc4,40,1,0.025,20,1,0.05,2010-10-10
commons-io-2.0-rc5,1,1,1.0,6,2,0.3333333333333333,2010-10-15
commons-io-2.0,8,4,0.5,10,2,0.2,2010-10-18
commons-io-2.0.1-rc1,0,0,0,1,0,0.0,2010-12-23
commons-io-2.0.1,32,21,0.65625,71,14,0.19718309859154928,2010-12-26
commons-io-2.1-RC1,0,0,0,0,0,0,2011-09-28
commons-io-2.1-RC2,0,0,0,1,0,0.0,2011-09-28
commons-io-2.1-RC3,0,0,0,1,0,0.0,2011-09-28
commons-io-2.1-RC4,5,0,0.0,6,0,0.0,2011-09-29
commons-io-2.1-RC5,0,0,0,2,0,0.0,2011-10-02
commons-io-2.1-RC6,0,0,0,1,0,0.0,2011-10-03
commons-io-2.1,101,5,0.04950495049504951,84,8,0.09523809523809523,2011-10-11
2.2-RC1,64,0,0.0,9,0,0.0,2012-03-16
2.2-RC2,0,0,0,4,0,0.0,2012-03-18
2.2-RC3,112,3,0.026785714285714284,38,2,0.05263157894736842,2012-03-18
2.2-RC4,54,1,0.018518518518518517,44,2,0.045454545454545456,2012-03-26
2.3-RC1,14,3,0.21428571428571427,53,8,0.1509433962264151,2012-04-10
2.4-RC1,2,0,0.0,6,0,0.0,2012-06-12
2.4-RC2,0,0,0,0,0,0,2012-06-12
2.4,0,0,0,0,0,0,2012-06-19
2.3,0,0,0,0,0,0,2012-06-19
2.2,227,42,0.18502202643171806,350,54,0.15428571428571428,2012-06-19
commons-io-2.5-RC1,84,2,0.023809523809523808,23,2,0.08695652173913043,2015-11-23
commons-io-2.5-RC2,0,0,0,3,0,0.0,2015-12-23
commons-io-2.5-RC3,6,1,0.16666666666666666,18,1,0.05555555555555555,2015-12-26
commons-io-2.5-RC4,7,0,0.0,5,0,0.0,2016-04-14
commons-io-2.5,2,0,0.0,11,1,0.09090909090909091,2016-04-22
2.5,231,14,0.06060606060606061,142,19,0.13380281690140844,2016-05-06
commons-io-2.6-RC1,13,3,0.23076923076923078,16,2,0.125,2017-09-30
commons-io-2.6-RC2,0,0,0,0,0,0,2017-10-14
