version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
abdera-0.4.0-incubating,6,1,0.16666666666666666,14,1,0.07142857142857142,2008-12-04
abdera-1.0,670,15,0.022388059701492536,67,9,0.13432835820895522,2009-01-24
abdera-1.1-RC1,7,1,0.14285714285714285,7,1,0.14285714285714285,2010-06-18
abdera-1.1.1-RC1,4,4,1.0,2,1,0.5,2010-11-27
abdera-1.1.1-RC2,0,0,0,1,0,0.0,2010-11-30
abdera-1.1.1,0,0,0,0,0,0,2010-12-05
abdera-1.1,15,14,0.9333333333333333,10,6,0.6,2010-12-05
abdera-1.1.2,0,0,0,2,0,0.0,2011-01-08
abdera-1.1.2-RC1,0,0,0,0,0,0,2011-01-09
abdera-1.1.2-RC2,15,10,0.6666666666666666,17,8,0.47058823529411764,2011-01-09
abdera-1.1.3-RC1,37,3,0.08108108108108109,48,3,0.0625,2011-10-16
