version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
cli-1.1-RC2,0,0,0,0,0,0,2007-07-29
cli-1.1-RC3,160,26,0.1625,187,31,0.1657754010695187,2007-07-29
CLI_1_0,0,0,0,0,0,0,2007-07-29
CLI_1_0_BETA_1,0,0,0,0,0,0,2007-07-29
cli-1.1-RC1,0,0,0,0,0,0,2007-07-29
cli-1.1,0,0,0,0,0,0,2007-07-29
cli-1.2-RC1,0,0,0,2,0,0.0,2009-02-06
cli-1.2-RC2,3,2,0.6666666666666666,15,4,0.26666666666666666,2009-02-08
cli-1.2-RC3,2,1,0.5,3,1,0.3333333333333333,2009-02-27
cli-1.2-RC4,3,0,0.0,2,0,0.0,2009-03-04
cli-1.2-RC5,0,0,0,2,0,0.0,2009-03-08
cli-1.2-RC6,2,2,1.0,3,2,0.6666666666666666,2009-03-11
cli-1.2-RC7,252,98,0.3888888888888889,65,9,0.13846153846153847,2009-03-16
cli-1.2,51,9,0.17647058823529413,173,7,0.04046242774566474,2010-06-19
cli-1.3-RC1,3,0,0.0,4,0,0.0,2015-05-03
cli-1.3,2,2,1.0,7,2,0.2857142857142857,2015-05-09
cli-1.3.1-RC1,0,0,0,0,0,0,2015-06-14
cli-1.3.1,15,10,0.6666666666666666,32,9,0.28125,2015-06-17
cli-1.4-RC1,0,0,0,0,0,0,2017-03-09
