version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
grill-parent-1.0.0,173,110,0.6358381502890174,299,27,0.0903010033444816,2014-05-16
grill-parent-1.1.0,790,462,0.5848101265822785,509,142,0.27897838899803534,2014-09-04
apache-lens-2.0.0-incubating,0,0,0,6,2,0.3333333333333333,2015-02-20
apache-lens-2.0.1-beta-incubating,322,109,0.3385093167701863,127,64,0.5039370078740157,2015-02-24
apache-lens-2.1.0-beta-incubating,360,60,0.16666666666666666,90,31,0.34444444444444444,2015-04-27
apache-lens-2.2.0-beta-incubating,385,40,0.1038961038961039,87,14,0.16091954022988506,2015-07-07
apache-lens-2.3.0-beta,215,53,0.24651162790697675,91,28,0.3076923076923077,2015-08-25
apache-lens-2.4.0-beta,288,163,0.5659722222222222,100,38,0.38,2015-11-18
apache-lens-2.5.0-beta,355,120,0.3380281690140845,186,82,0.44086021505376344,2016-03-18
apache-lens-2.6.0,17,2,0.11764705882352941,15,7,0.4666666666666667,2016-09-22
apache-lens-2.6.1,368,123,0.3342391304347826,164,112,0.6829268292682927,2016-09-27
apache-lens-2.7.0,14,7,0.5,13,9,0.6923076923076923,2017-12-05
