version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
release-3.1.3,0,0,0,0,0,0,2012-09-07
release-3.2.0-incubating,138,119,0.8623188405797102,63,38,0.6031746031746031,2012-09-07
3.1.3,0,0,0,0,0,0,2012-09-07
3.2,0,0,0,0,0,0,2012-09-07
3.1.2,0,0,0,0,0,0,2012-09-07
release-3.1.3-rc0,0,0,0,0,0,0,2012-09-07
release-3.1.3-rc1,0,0,0,0,0,0,2012-09-07
release-3.3.0-rc0,18,6,0.3333333333333333,8,4,0.5,2012-11-21
release-3.3.0-rc1,17,8,0.47058823529411764,7,6,0.8571428571428571,2012-11-28
release-3.3.0,183,168,0.9180327868852459,42,27,0.6428571428571429,2012-12-03
release-3.3.1-rc0,0,0,0,0,0,0,2013-01-17
release-3.3.1-rc1,1,1,1.0,1,1,1.0,2013-01-17
release-3.3.1,148,35,0.23648648648648649,65,26,0.4,2013-01-22
release-3.3.2-rc0,6,2,0.3333333333333333,2,1,0.5,2013-03-20
release-3.3.2,425,138,0.3247058823529412,140,74,0.5285714285714286,2013-03-25
release-4.0.0-rc0,36,34,0.9444444444444444,7,5,0.7142857142857143,2013-08-06
release-4.0.0-rc1,156,57,0.36538461538461536,10,6,0.6,2013-08-12
release-4.0.0-rc3,0,0,0,0,0,0,2013-08-31
release-4.0.0,435,232,0.5333333333333333,156,103,0.6602564102564102,2013-08-31
release-4.0.1-rc0,2,2,1.0,5,4,0.8,2014-03-21
release-4.0.1-rc1,970,304,0.3134020618556701,180,139,0.7722222222222223,2014-03-24
release-4.0.1,0,0,0,0,0,0,2014-03-24
release-4.1.0-rc0,29,8,0.27586206896551724,7,5,0.7142857142857143,2014-11-11
release-4.1.0,0,0,0,0,0,0,2014-11-19
release-4.1.0-rc1,252,163,0.6468253968253969,117,74,0.6324786324786325,2014-11-19
release-4.2.0-rc0,469,376,0.8017057569296375,257,195,0.7587548638132295,2015-05-22
release-4.2.0,0,0,0,0,0,0,2015-05-22
release-4.3.0-rc0,41,12,0.2926829268292683,21,14,0.6666666666666666,2016-10-21
release-4.3.0,0,0,0,0,0,0,2016-11-25
release-4.3.0-rc1,508,221,0.43503937007874016,229,123,0.537117903930131,2016-11-25
release-5.0.0-beta1-rc0,4,4,1.0,5,3,0.6,2017-12-18
release-4.3.1-rc0,10,10,1.0,2,2,1.0,2018-01-06
release-5.0.0-beta1-rc1,7,7,1.0,1,1,1.0,2018-01-09
release-4.3.1-rc1,5,0,0.0,3,2,0.6666666666666666,2018-01-16
release-5.0.0-beta1,0,0,0,0,0,0,2018-01-17
release-5.0.0-beta1-rc2,10,10,1.0,2,2,1.0,2018-01-17
release-4.3.1-rc2,6,6,1.0,3,3,1.0,2018-01-23
release-4.3.1-rc3,13,0,0.0,1,0,0.0,2018-01-27
release-4.3.1,0,0,0,0,0,0,2018-02-05
release-4.3.1-rc4,145,113,0.7793103448275862,24,11,0.4583333333333333,2018-02-05
release-5.0.0,0,0,0,0,0,0,2018-03-27
