version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
servicemix-5.0.0,6,6,1.0,26,10,0.38461538461538464,2014-03-17
servicemix-5.0.1,19,0,0.0,22,5,0.22727272727272727,2014-05-14
servicemix-5.1.0,0,0,0,0,0,0,2014-06-17
servicemix-5.0.2,0,0,0,8,1,0.125,2014-06-17
servicemix-5.0.3,0,0,0,0,0,0,2014-07-22
servicemix-5.1.1,0,0,0,8,1,0.125,2014-07-22
servicemix-5.0.4,0,0,0,0,0,0,2014-09-10
servicemix-5.1.2,0,0,0,5,2,0.4,2014-09-11
servicemix-5.0.5,0,0,0,0,0,0,2014-10-06
servicemix-5.1.3,0,0,0,0,0,0,2014-10-06
servicemix-5.3.0,3,0,0.0,12,1,0.08333333333333333,2014-10-10
servicemix-5.0.6,0,0,0,0,0,0,2014-11-11
servicemix-5.1.4,0,0,0,2,0,0.0,2014-11-11
servicemix-5.2.0,0,0,0,0,0,0,2015-01-09
servicemix-5.3.1,0,0,0,0,0,0,2015-01-19
servicemix-5.4.0,0,0,0,3,1,0.3333333333333333,2015-01-19
servicemix-6.0.0.M1,0,0,0,19,3,0.15789473684210525,2015-01-27
servicemix-5.1.5,0,0,0,5,1,0.2,2015-03-27
servicemix-5.3.2,0,0,0,0,0,0,2015-04-07
servicemix-5.2.1,11,0,0.0,17,1,0.058823529411764705,2015-04-07
servicemix-6.0.0.M2,12,0,0.0,14,4,0.2857142857142857,2015-05-11
servicemix-5.1.6,0,0,0,0,0,0,2015-06-22
servicemix-5.2.2,0,0,0,3,0,0.0,2015-06-23
servicemix-6.0.0,0,0,0,2,0,0.0,2015-07-03
servicemix-5.4.1,0,0,0,0,0,0,2015-07-13
servicemix-5.5.0,0,0,0,10,0,0.0,2015-07-14
servicemix-6.0.1,0,0,0,2,0,0.0,2015-10-21
servicemix-5.5.1,10,10,1.0,9,2,0.2222222222222222,2015-10-23
servicemix-5.4.2,0,0,0,2,0,0.0,2015-11-20
servicemix-6.1.0,0,0,0,7,0,0.0,2015-11-24
servicemix-6.0.2,0,0,0,0,0,0,2015-12-13
servicemix-5.5.2,1,0,0.0,46,10,0.21739130434782608,2015-12-13
servicemix-7.0.0.M1,2,0,0.0,6,2,0.3333333333333333,2016-02-03
servicemix-5.4.3,0,0,0,0,0,0,2016-02-16
servicemix-5.5.3,0,0,0,0,0,0,2016-02-17
servicemix-5.6.0,0,0,0,3,1,0.3333333333333333,2016-02-17
servicemix-6.0.3,0,0,0,0,0,0,2016-03-19
servicemix-6.1.1,8,0,0.0,14,0,0.0,2016-03-19
servicemix-5.5.4,0,0,0,0,0,0,2016-06-01
servicemix-5.6.1,0,0,0,1,0,0.0,2016-06-02
servicemix-7.0.0.M2,0,0,0,2,0,0.0,2016-06-10
servicemix-6.0.4,0,0,0,0,0,0,2016-07-05
servicemix-6.1.2,0,0,0,10,0,0.0,2016-07-05
servicemix-6.1.3,0,0,0,0,0,0,2016-11-12
servicemix-6.0.5,0,0,0,0,0,0,2016-11-12
servicemix-5.6.2,0,0,0,1,0,0.0,2016-11-13
servicemix-7.0.0.M3,0,0,0,8,1,0.125,2016-11-26
servicemix-7.0.0,0,0,0,4,0,0.0,2017-01-16
servicemix-5.6.3,2,0,0.0,10,1,0.1,2017-02-21
servicemix-7.0.1,0,0,0,2,0,0.0,2017-05-22
