version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
release-0.1.0-incubating,0,0,0,0,0,0,2011-08-22
release-0.1.0-incubating-RC2,22,0,0.0,163,6,0.03680981595092025,2011-08-22
release-0.2.0-incubating-RC0,1,0,0.0,2,0,0.0,2011-11-01
release-0.2.0-incubating-RC1,0,0,0,0,0,0,2011-11-03
release-0.2.0-incubating-RC2,18,1,0.05555555555555555,82,6,0.07317073170731707,2011-11-04
release-0.3.0-incubating-RC0,0,0,0,6,0,0.0,2012-03-10
release-0.3.0-incubating-RC1,0,0,0,10,1,0.1,2012-03-20
release-0.2.0-incubating,0,0,0,0,0,0,2012-04-02
release-0.3.0-incubating,9,1,0.1111111111111111,141,12,0.0851063829787234,2012-04-02
release-0.4.0-incubating-RC0,0,0,0,7,0,0.0,2012-06-26
release-0.4.0-incubating-RC1,5,0,0.0,15,0,0.0,2012-06-30
release-0.4.0-incubating-RC2,14,0,0.0,103,2,0.019417475728155338,2012-08-10
release-0.5.0-RC0,32,2,0.0625,173,19,0.10982658959537572,2012-12-10
release-0.6.0,0,0,0,0,0,0,2013-06-10
release-0.6.0-RC1,2,0,0.0,89,10,0.11235955056179775,2013-06-10
release-0.7.0-RC0,0,0,0,3,0,0.0,2013-10-18
release-0.7.0-RC1,44,5,0.11363636363636363,216,20,0.09259259259259259,2013-10-29
release-0.7.0,0,0,0,0,0,0,2013-10-29
release-0.8.0,226,0,0.0,354,54,0.15254237288135594,2014-09-27
release-1.0.0,424,2,0.0047169811320754715,238,59,0.24789915966386555,2015-08-07
release-1.1.0,33,8,0.24242424242424243,435,150,0.3448275862068966,2016-01-30
rel/1.1.0,0,0,0,0,0,0,2016-01-30
rel/release-1.2.0-RC1,0,0,0,0,0,0,2017-03-29
rel/1.2.0-RC1,1,1,1.0,69,39,0.5652173913043478,2017-03-29
rel/1.2.0,0,0,0,0,0,0,2017-03-29
release-1.2.1-RC0,3,3,1.0,54,24,0.4444444444444444,2017-07-01
release-1.2.1-RC1,0,0,0,5,4,0.8,2017-10-11
release-1.2.1-RC2,0,0,0,6,2,0.3333333333333333,2017-10-24
