version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
COMMONS_WEAVER_1_0_RC1,1,0,0.0,27,0,0.0,2014-02-11
1.0_RC1,68,0,0.0,66,0,0.0,2014-02-12
1.0_RC2,10,0,0.0,9,0,0.0,2014-03-04
1.0_RC3,0,0,0,2,0,0.0,2014-03-11
1.0,8,0,0.0,29,0,0.0,2014-03-16
1.1_RC1,0,0,0,12,0,0.0,2014-06-04
1.1_RC2,2,0,0.0,12,0,0.0,2014-06-10
1.1_RC3,0,0,0,1,0,0.0,2014-09-23
1.1,102,0,0.0,55,0,0.0,2014-09-28
1.2_RC1,0,0,0,14,0,0.0,2015-12-17
1.2_RC2,0,0,0,1,0,0.0,2016-01-21
1.2,16,0,0.0,45,0,0.0,2016-02-02
1.3_RC2,0,0,0,1,0,0.0,2016-10-13
1.3_RC1,0,0,0,0,0,0,2016-10-13
