version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
COMMONS_JEXL-1_0-RC1,0,0,0,0,0,0,2007-07-29
COMMONS_JEXL-1_0,0,0,0,0,0,0,2007-07-29
COMMONS_JEXL-1_1,0,0,0,0,0,0,2007-07-29
COMMONS_JEXL-1_1-RC1,334,94,0.281437125748503,336,50,0.1488095238095238,2007-07-29
COMMONS_JEXL_2_0_RC1,3,0,0.0,7,2,0.2857142857142857,2009-11-16
COMMONS_JEXL_2_0_RC2,1,0,0.0,4,1,0.25,2009-11-16
COMMONS_JEXL_2_0_RC3,232,0,0.0,37,3,0.08108108108108109,2009-11-17
COMMONS_JEXL_2_0-RC4,38,0,0.0,21,1,0.047619047619047616,2009-12-10
COMMONS_JEXL_2_0-RC5,5,0,0.0,11,1,0.09090909090909091,2010-01-17
COMMONS_JEXL_2_0-RC6,18,3,0.16666666666666666,65,12,0.18461538461538463,2010-01-18
COMMONS_JEXL_2_0_1-RC1,8,0,0.0,9,0,0.0,2010-03-29
COMMONS_JEXL_2_0_1-RC2,0,0,0,1,0,0.0,2010-03-31
COMMONS_JEXL_2_0_1-RC3,85,21,0.24705882352941178,112,11,0.09821428571428571,2010-03-31
commons-jexl-2.1,11,0,0.0,11,1,0.09090909090909091,2011-11-03
COMMONS_JEXL_2_1_RC1,234,0,0.0,17,1,0.058823529411764705,2011-11-27
COMMONS_JEXL_3_0-RC1,0,0,0,1,0,0.0,2011-11-29
COMMONS_JEXL_2_0_1,116,0,0.0,5,0,0.0,2011-11-30
COMMONS_JEXL_2_1-RC2,27,2,0.07407407407407407,6,1,0.16666666666666666,2011-12-08
test,0,0,0,0,0,0,2011-12-15
COMMONS_JEXL_2_1,31,0,0.0,1,0,0.0,2011-12-15
COMMONS_JEXL_2_1_1-RC1,0,0,0,0,0,0,2011-12-19
test-ignore,0,0,0,0,0,0,2011-12-21
COMMONS_JEXL_2_1-RC3,0,0,0,0,0,0,2011-12-21
COMMONS_JEXL_2_1_1,73,3,0.0410958904109589,24,2,0.08333333333333333,2012-01-03
COMMONS_JEXL_2_0,134,57,0.4253731343283582,126,21,0.16666666666666666,2012-06-19
COMMONS_JEXL_3_0-RC2,0,0,0,0,0,0,2015-12-18
COMMONS_JEXL_3_0,75,27,0.36,108,25,0.23148148148148148,2015-12-27
COMMONS_JEXL_3_1-RC1,0,0,0,1,0,0.0,2017-04-07
