version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
maven-archetype-1.0-alpha-4,4,1,0.25,21,1,0.047619047619047616,2006-05-07
maven-archetype-bundles-2,2,0,0.0,19,1,0.05263157894736842,2006-12-03
maven-archetype-parent-2,0,0,0,5,1,0.2,2007-05-25
maven-archetype-portlet-1.0.1,0,0,0,1,0,0.0,2007-05-25
maven-archetype-bundles-3,1,0,0.0,12,2,0.16666666666666666,2007-05-25
maven-archetype-1.0-alpha-5,1,0,0.0,2,0,0.0,2007-08-24
maven-archetype-1.0-alpha-6,123,0,0.0,4,1,0.25,2007-08-24
maven-archetype-1.0-alpha-7,495,6,0.012121212121212121,189,5,0.026455026455026454,2007-08-30
maven-archetype-2.0-alpha-1,16,2,0.125,24,2,0.08333333333333333,2008-02-01
2.0-alpha-2,1,0,0.0,4,0,0.0,2008-02-18
maven-archetype-2.0-alpha-2,64,25,0.390625,65,18,0.27692307692307694,2008-02-19
maven-archetype-2.0-alpha-3,49,21,0.42857142857142855,42,18,0.42857142857142855,2008-04-24
maven-archetype-2.0-alpha-4,122,1,0.00819672131147541,187,14,0.0748663101604278,2008-09-22
maven-archetype-2.0-alpha-5,6,0,0.0,25,1,0.04,2010-04-17
maven-archetype-bundles-4,0,0,0,3,0,0.0,2010-04-27
maven-archetype-plugin-1.1,0,0,0,2,0,0.0,2010-04-27
maven-archetype-plugin-site-1.1,0,0,0,2,0,0.0,2010-04-27
maven-archetype-quickstart-1.1,0,0,0,2,0,0.0,2010-04-27
maven-archetype-site-1.1,0,0,0,2,0,0.0,2010-04-27
maven-archetype-site-simple-1.1,123,37,0.3008130081300813,71,2,0.028169014084507043,2010-04-27
maven-archetype-2.0,106,34,0.32075471698113206,161,3,0.018633540372670808,2010-10-23
maven-archetype-2.1,32,25,0.78125,34,3,0.08823529411764706,2011-08-31
maven-archetype-2.2,40,3,0.075,76,3,0.039473684210526314,2011-11-19
maven-archetype-2.3,13,3,0.23076923076923078,28,5,0.17857142857142858,2015-03-09
maven-archetype-2.4,159,31,0.1949685534591195,55,8,0.14545454545454545,2015-08-10
maven-archetype-3.0.0,23,3,0.13043478260869565,10,2,0.2,2017-02-08
