version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
DBUTILS_1_0_RC1,0,0,0,0,0,0,2007-07-29
DBUTILS_1_0,0,0,0,0,0,0,2007-07-29
DBUTILS_1_1_RC1,0,0,0,0,0,0,2007-07-29
DBUTILS_1_1,0,0,0,0,0,0,2007-07-29
DBUTILS_1_1_RC2,36,11,0.3055555555555556,68,11,0.16176470588235295,2007-07-29
DBUTILS_1_2,37,0,0.0,21,2,0.09523809523809523,2009-03-15
DBUTILS_1_3_RC1,1,0,0.0,6,2,0.3333333333333333,2009-11-05
DBUTILS_1_3_RC2,19,0,0.0,9,2,0.2222222222222222,2009-11-06
DBUTILS_1_3_RC3,1,0,0.0,4,1,0.25,2009-11-08
DBUTILS_1_3_RC4,26,0,0.0,44,1,0.022727272727272728,2009-11-08
DBUTILS_1_4_RC1,146,3,0.02054794520547945,89,9,0.10112359550561797,2011-09-15
DBUTILS_1_4_RC2,5,0,0.0,11,1,0.09090909090909091,2011-10-12
DBUTILS_1_4_RC3,0,0,0,2,0,0.0,2011-10-19
DBUTILS_1_4,14,4,0.2857142857142857,17,2,0.11764705882352941,2011-10-23
DBUTILS_1_3,0,0,0,5,0,0.0,2011-12-07
commons-dbutils-1.5,23,0,0.0,47,5,0.10638297872340426,2011-12-21
DBUTILS_1_5_RC1,2,0,0.0,11,1,0.09090909090909091,2012-07-16
DBUTILS_1_5_RC2,0,0,0,1,0,0.0,2012-07-17
DBUTILS_1_5,11,2,0.18181818181818182,18,2,0.1111111111111111,2012-07-20
DBUTILS_2_0_RC1,12,0,0.0,13,0,0.0,2013-03-17
DBUTILS_1_6_RC1,24,5,0.20833333333333334,41,2,0.04878048780487805,2013-06-04
DBUTILS_1_6_RC2,1,0,0.0,1,0,0.0,2014-07-16
DBUTILS_1_6,57,2,0.03508771929824561,36,3,0.08333333333333333,2014-07-20
DBUTILS_1_7_RC1,1,0,0.0,1,0,0.0,2017-07-15
DBUTILS_1_7,0,0,0,0,0,0,2017-07-16
