version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
nifi-nar-maven-plugin-1.0.0-incubating-RC3,0,0,0,3,0,0.0,2015-01-23
nifi-0.0.1-incubating-RC3,3024,88,0.0291005291005291,245,49,0.2,2015-01-23
nifi-0.0.2-incubating-RC1,1458,657,0.4506172839506173,335,105,0.31343283582089554,2015-03-09
nifi-parent-1.0.0-incubating-rc13,0,0,0,3,0,0.0,2015-05-11
nifi-nar-maven-plugin-1.0.1-incubating-rc13,0,0,0,3,0,0.0,2015-05-11
nifi-0.1.0-incubating-rc13,1368,1356,0.9912280701754386,225,108,0.48,2015-05-11
nifi-0.2.0-incubating-RC1,34,4,0.11764705882352941,52,8,0.15384615384615385,2015-07-08
nifi-0.2.1-RC1,3560,107,0.030056179775280897,135,56,0.4148148148148148,2015-07-23
nifi-0.3.0-RC1,649,268,0.41294298921417566,394,127,0.3223350253807107,2015-09-14
nifi-0.4.0-RC2,22,16,0.7272727272727273,26,14,0.5384615384615384,2015-12-08
nifi-0.4.0,0,0,0,0,0,0,2015-12-08
nifi-0.4.1,0,0,0,0,0,0,2015-12-19
nifi-0.4.1-RC1,446,105,0.23542600896860988,218,94,0.43119266055045874,2015-12-19
nifi-0.5.0-RC2,4,0,0.0,4,1,0.25,2016-02-11
nifi-0.5.0,0,0,0,0,0,0,2016-02-12
nifi-0.5.0-RC3,56,43,0.7678571428571429,26,13,0.5,2016-02-12
nifi-0.5.1-RC1,1,1,1.0,1,1,1.0,2016-02-22
nifi-0.5.1-RC2,231,175,0.7575757575757576,79,45,0.569620253164557,2016-02-23
nifi-0.5.1,0,0,0,0,0,0,2016-02-23
nifi-0.6.0-RC1,17,17,1.0,10,8,0.8,2016-03-21
nifi-0.6.0-RC2,315,139,0.44126984126984126,42,21,0.5,2016-03-23
nifi-0.6.0,0,0,0,0,0,0,2016-03-23
nifi-0.6.1-RC2,0,0,0,0,0,0,2016-04-12
rel/nifi-0.6.1,1312,702,0.5350609756097561,206,107,0.5194174757281553,2016-04-12
nifi-0.7.0-RC1,229,99,0.43231441048034935,33,18,0.5454545454545454,2016-06-24
nifi-0.7.0-RC2,0,0,0,0,0,0,2016-07-09
rel/nifi-0.7.0,865,376,0.4346820809248555,180,111,0.6166666666666667,2016-07-09
nifi-1.0.0-BETA-RC1,0,0,0,0,0,0,2016-08-05
rel/nifi-1.0.0-BETA-official,625,452,0.7232,176,109,0.6193181818181818,2016-08-05
nifi-1.0.0-RC1,0,0,0,0,0,0,2016-08-26
rel/nifi-1.0.0,428,220,0.514018691588785,145,89,0.6137931034482759,2016-08-26
nifi-0.7.1-RC1,0,0,0,0,0,0,2016-10-16
rel/nifi-0.7.1,470,147,0.3127659574468085,154,83,0.538961038961039,2016-10-16
nifi-1.1.0-RC1,2,2,1.0,5,3,0.6,2016-11-23
nifi-1.1.0-RC2,0,0,0,0,0,0,2016-11-25
rel/nifi-1.1.0,121,58,0.4793388429752066,42,30,0.7142857142857143,2016-11-25
nifi-1.0.1-RC1,0,0,0,0,0,0,2016-12-15
rel/nifi-1.0.1,13,7,0.5384615384615384,5,3,0.6,2016-12-15
rel/nifi-1.1.1,389,132,0.3393316195372751,158,73,0.4620253164556962,2016-12-19
nifi-1.1.1-RC1,0,0,0,0,0,0,2016-12-19
rel/nifi-1.1.2,3,2,0.6666666666666666,2,1,0.5,2017-02-15
nifi-1.1.2-RC1,0,0,0,0,0,0,2017-02-15
rel/nifi-0.7.2,1113,605,0.5435759209344115,237,146,0.6160337552742616,2017-02-15
nifi-0.7.2-RC1,0,0,0,0,0,0,2017-02-15
nifi-1.2.0-RC1,6,6,1.0,10,9,0.9,2017-05-04
rel/nifi-1.2.0,90,80,0.8888888888888888,18,10,0.5555555555555556,2017-05-05
nifi-1.2.0-RC2,0,0,0,0,0,0,2017-05-05
nifi-0.7.3-RC1,0,0,0,0,0,0,2017-05-14
rel/nifi-0.7.3,307,177,0.5765472312703583,108,73,0.6759259259259259,2017-05-14
rel/nifi-1.3.0,0,0,0,2,0,0.0,2017-06-05
nifi-1.3.0-RC1,0,0,0,0,0,0,2017-06-05
nifi-0.7.4-RC1,0,0,0,0,0,0,2017-06-05
rel/nifi-0.7.4,814,295,0.36240786240786244,243,133,0.5473251028806584,2017-06-05
rel/nifi-1.4.0,931,654,0.7024704618689581,240,124,0.5166666666666667,2017-09-28
nifi-1.5.0-RC1,0,0,0,0,0,0,2018-01-08
rel/nifi-1.5.0,642,249,0.3878504672897196,186,98,0.5268817204301075,2018-01-08
nifi-1.6.0-RC2,117,111,0.9487179487179487,14,10,0.7142857142857143,2018-03-26
nifi-1.6.0-RC3,0,0,0,0,0,0,2018-04-03
rel/nifi-1.6.0,922,459,0.49783080260303686,221,118,0.5339366515837104,2018-04-03
nifi-1.7.0-RC1,0,0,0,0,0,0,2018-06-19
rel/nifi-1.7.0,179,60,0.33519553072625696,58,26,0.4482758620689655,2018-06-19
nifi-1.7.1-RC1,0,0,0,0,0,0,2018-07-12
