version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
0.7,180,33,0.18333333333333332,200,38,0.19,2010-05-12
0.6,0,0,0,0,0,0,2010-05-12
0.4,0,0,0,0,0,0,2010-05-12
0.5,0,0,0,0,0,0,2010-05-12
0.2-rc1,0,0,0,0,0,0,2010-05-12
0.1-incubating,0,0,0,0,0,0,2010-05-12
0.2-rc2,0,0,0,0,0,0,2010-05-12
0.2,0,0,0,0,0,0,2010-05-12
0.3,0,0,0,0,0,0,2010-05-12
0.8,131,21,0.16030534351145037,108,29,0.26851851851851855,2010-11-07
0.9,243,118,0.48559670781893005,245,95,0.3877551020408163,2011-02-14
0.10,116,20,0.1724137931034483,82,22,0.2682926829268293,2011-09-26
1.0,107,57,0.5327102803738317,152,59,0.3881578947368421,2011-11-03
1.1,182,39,0.21428571428571427,182,34,0.18681318681318682,2012-03-07
1.2,88,58,0.6590909090909091,85,49,0.5764705882352941,2012-07-10
tika-1.3,51,10,0.19607843137254902,49,9,0.1836734693877551,2013-01-19
1.4,0,0,0,1,0,0.0,2013-06-16
1.3,1,1,1.0,1,1,1.0,2013-06-16
1.4-rc2,170,47,0.27647058823529413,90,43,0.4777777777777778,2013-06-16
1.5-rc1,0,0,0,0,0,0,2014-02-09
1.5-rc2,110,41,0.37272727272727274,150,38,0.25333333333333335,2014-02-09
1.5,68,7,0.10294117647058823,43,4,0.09302325581395349,2014-07-11
1.6,94,3,0.031914893617021274,56,4,0.07142857142857142,2014-07-31
1.6-rc2,130,52,0.4,138,33,0.2391304347826087,2014-09-01
1.7-rc1,3,2,0.6666666666666666,3,1,0.3333333333333333,2015-01-01
1.7-rc2,6,4,0.6666666666666666,22,10,0.45454545454545453,2015-01-06
1.7-rc3,38,0,0.0,11,0,0.0,2015-01-09
1.7,294,102,0.3469387755102041,145,29,0.2,2015-01-15
1.8-rc1,13,3,0.23076923076923078,9,2,0.2222222222222222,2015-04-08
1.8-rc2,7,6,0.8571428571428571,5,1,0.2,2015-04-13
1.8,235,88,0.37446808510638296,76,18,0.23684210526315788,2015-04-20
1.9-rc1,18,6,0.3333333333333333,14,3,0.21428571428571427,2015-06-01
1.9-rc2,127,37,0.29133858267716534,69,22,0.3188405797101449,2015-06-07
1.10-rc1,254,13,0.051181102362204724,59,10,0.1694915254237288,2015-08-01
1.10,92,7,0.07608695652173914,39,6,0.15384615384615385,2015-09-21
1.11-rc1,41,22,0.5365853658536586,45,18,0.4,2015-10-19
1.12-rc1,171,45,0.2631578947368421,236,40,0.1694915254237288,2016-01-25
1.13,0,0,0,0,0,0,2016-05-09
1.13-rc1,249,51,0.20481927710843373,191,48,0.2513089005235602,2016-05-09
1.14-rc1,463,130,0.28077753779697623,388,71,0.18298969072164947,2016-10-19
1.15-rc1,2,0,0.0,7,0,0.0,2017-05-22
1.15,136,34,0.25,144,21,0.14583333333333334,2017-05-23
1.16,144,66,0.4583333333333333,237,54,0.22784810126582278,2017-07-07
1.17,213,31,0.14553990610328638,141,35,0.24822695035460993,2017-12-08
1.18-rc1,8,0,0.0,6,0,0.0,2018-04-10
1.18-rc2,3,0,0.0,3,0,0.0,2018-04-16
