version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
1_1_3,162,14,0.08641975308641975,64,3,0.046875,2006-05-06
1_1_2,119,7,0.058823529411764705,57,3,0.05263157894736842,2006-06-20
1_1_4,233,2,0.008583690987124463,76,5,0.06578947368421052,2006-09-10
1_1_5,514,72,0.14007782101167315,310,72,0.23225806451612904,2007-02-14
1_2_0,111,46,0.4144144144144144,129,45,0.3488372093023256,2007-07-14
1_2_2,25,18,0.72,37,20,0.5405405405405406,2008-01-21
1_2_3,423,10,0.02364066193853428,52,13,0.25,2008-05-07
1_1_6,21,1,0.047619047619047616,8,1,0.125,2008-08-12
1_2_4,424,26,0.06132075471698113,98,7,0.07142857142857142,2008-08-27
1_2_5,80,10,0.125,90,7,0.07777777777777778,2008-10-29
1_2_6,621,67,0.10789049919484701,157,24,0.15286624203821655,2009-01-20
1_2_7,0,0,0,0,0,0,2009-06-01
1_1_7,619,93,0.15024232633279483,418,62,0.14832535885167464,2009-06-02
1_2_8,87,3,0.034482758620689655,7,1,0.14285714285714285,2009-11-24
2_0_0_alpha,123,48,0.3902439024390244,97,42,0.4329896907216495,2009-11-26
2_0_0_beta,119,80,0.6722689075630253,78,45,0.5769230769230769,2010-01-26
2_0_0_beta_2,82,70,0.8536585365853658,75,56,0.7466666666666667,2010-02-15
2_0_0_beta_3,76,55,0.7236842105263158,62,42,0.6774193548387096,2010-03-22
2_0_0,217,112,0.5161290322580645,161,66,0.40993788819875776,2010-04-16
1_2_9,0,0,0,0,0,0,2010-06-07
1_1_8,196,61,0.3112244897959184,122,66,0.5409836065573771,2010-06-07
2_0_1,209,67,0.32057416267942584,139,69,0.49640287769784175,2010-07-15
myfaces-core-project-2.0.2,191,75,0.39267015706806285,100,46,0.46,2010-09-20
myfaces-core-project-2.0.3,38,23,0.6052631578947368,45,22,0.4888888888888889,2010-12-14
myfaces-core-project-2.0.4,10,9,0.9,12,8,0.6666666666666666,2011-02-09
myfaces-core-project-1.2.10,45,22,0.4888888888888889,17,9,0.5294117647058824,2011-02-23
myfaces-core-project-1.1.9,72,13,0.18055555555555555,42,8,0.19047619047619047,2011-03-16
myfaces-core-project-2.0.5,107,57,0.5327102803738317,87,37,0.42528735632183906,2011-04-05
myfaces-core-project-2.1.0,0,0,0,4,0,0.0,2011-05-24
myfaces-core-project-2.0.6,12,3,0.25,21,8,0.38095238095238093,2011-05-24
myfaces-core-project-2.0.7,0,0,0,1,0,0.0,2011-06-07
myfaces-core-project-2.1.1,537,109,0.20297951582867785,231,109,0.47186147186147187,2011-06-07
myfaces-core-project-2.1.2,1,0,0.0,3,0,0.0,2011-08-23
myfaces-core-project-2.0.8,78,30,0.38461538461538464,40,14,0.35,2011-08-23
myfaces-core-project-2.0.9,0,0,0,2,0,0.0,2011-09-12
myfaces-core-project-2.1.3,1270,158,0.12440944881889764,246,82,0.3333333333333333,2011-09-12
myfaces-core-project-2.1.4,0,0,0,2,0,0.0,2011-11-16
myfaces-core-project-2.0.10,0,0,0,0,0,0,2011-11-17
myfaces-core-project-1.2.11,26,17,0.6538461538461539,13,7,0.5384615384615384,2011-11-17
myfaces-core-project-2.0.11,0,0,0,0,0,0,2011-11-30
myfaces-core-project-2.1.5,143,37,0.25874125874125875,71,25,0.352112676056338,2011-11-30
myfaces-core-project-2.1.6,0,0,0,2,0,0.0,2012-02-03
myfaces-core-project-2.0.12,326,56,0.17177914110429449,86,26,0.3023255813953488,2012-02-03
myfaces-core-module-2.1.7,0,0,0,2,0,0.0,2012-04-03
myfaces-core-module-2.0.13,0,0,0,0,0,0,2012-04-03
myfaces-core-project-1.2.12,0,0,0,0,0,0,2012-04-04
myfaces-core-project-1.1.10,56,23,0.4107142857142857,32,18,0.5625,2012-04-04
myfaces-core-module-2.0.14,0,0,0,0,0,0,2012-06-13
myfaces-core-module-2.1.8,58,28,0.4827586206896552,47,20,0.425531914893617,2012-06-13
myfaces-core-module-2.0.15,0,0,0,0,0,0,2012-09-18
myfaces-core-module-2.1.9,111,38,0.34234234234234234,57,26,0.45614035087719296,2012-09-18
myfaces-core-module-2.0.16,0,0,0,0,0,0,2012-11-20
myfaces-core-module-2.1.10,32,30,0.9375,32,20,0.625,2012-11-20
myfaces-core-module-2.0.17,0,0,0,0,0,0,2013-03-28
myfaces-core-module-2.1.11,1712,3,0.0017523364485981308,25,5,0.2,2013-03-28
myfaces-core-module-2.0.18,0,0,0,0,0,0,2013-05-29
myfaces-core-module-2.1.12,398,51,0.12814070351758794,139,25,0.17985611510791366,2013-05-29
myfaces-core-module-2.0.19,0,0,0,0,0,0,2013-10-22
myfaces-core-module-2.1.13,15,0,0.0,11,1,0.09090909090909091,2013-10-22
myfaces-core-module-2.2.0-beta,780,15,0.019230769230769232,62,13,0.20967741935483872,2013-10-26
myfaces-core-module-2.0.20,0,0,0,0,0,0,2014-01-07
myfaces-core-module-2.1.14,0,0,0,1,0,0.0,2014-01-07
myfaces-core-module-2.2.0,86,46,0.5348837209302325,28,13,0.4642857142857143,2014-01-07
myfaces-core-module-2.0.21,0,0,0,0,0,0,2014-02-27
myfaces-core-module-2.1.15,19,0,0.0,1,0,0.0,2014-02-27
myfaces-core-module-2.2.1,22,22,1.0,11,9,0.8181818181818182,2014-03-04
myfaces-core-module-2.2.2,37,27,0.7297297297297297,28,9,0.32142857142857145,2014-03-17
myfaces-core-module-2.2.3,18,11,0.6111111111111112,16,9,0.5625,2014-04-17
myfaces-core-module-2.2.4,20,13,0.65,16,9,0.5625,2014-06-25
myfaces-core-module-2.2.5,0,0,0,2,0,0.0,2014-09-15
myfaces-core-module-2.1.16,0,0,0,0,0,0,2014-09-16
myfaces-core-module-2.0.22,24,24,1.0,10,9,0.9,2014-09-17
myfaces-core-module-2.2.6,24,21,0.875,12,7,0.5833333333333334,2014-11-12
myfaces-core-module-2.1.17,0,0,0,0,0,0,2014-12-16
myfaces-core-module-2.0.23,1,1,1.0,2,2,1.0,2014-12-16
myfaces-core-module-2.2.7,29,28,0.9655172413793104,25,20,0.8,2014-12-17
myfaces-core-module-2.2.8,76,51,0.6710526315789473,33,22,0.6666666666666666,2015-04-04
myfaces-core-module-2.2.9,36,28,0.7777777777777778,24,16,0.6666666666666666,2015-11-23
myfaces-core-module-2.0.24,0,0,0,0,0,0,2016-03-18
myfaces-core-module-2.1.18,7,5,0.7142857142857143,7,1,0.14285714285714285,2016-03-19
myfaces-core-module-2.2.10,38,18,0.47368421052631576,44,12,0.2727272727272727,2016-04-06
myfaces-core-module-2.2.11,143,5,0.03496503496503497,48,7,0.14583333333333334,2016-09-12
myfaces-core-module-2.2.12,372,32,0.08602150537634409,94,13,0.13829787234042554,2017-01-28
myfaces-core-module-2.3.0-beta,381,145,0.3805774278215223,201,90,0.44776119402985076,2017-06-09
myfaces-core-module-2.3.0,54,37,0.6851851851851852,39,20,0.5128205128205128,2018-03-09
