version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
scm-1.0-alpha-1,175,0,0.0,62,0,0.0,2005-05-13
maven-scm-2.0-alpha-2,7,0,0.0,8,0,0.0,2005-09-16
maven-scm-1.0-alpha-3,9,7,0.7777777777777778,14,2,0.14285714285714285,2005-10-06
maven-scm-1.0-alpha-4,29,6,0.20689655172413793,25,5,0.2,2005-10-24
maven-scm-1.0-beta-1,122,34,0.2786885245901639,42,12,0.2857142857142857,2005-11-14
maven-scm-1.0-beta-2,627,28,0.044657097288676235,191,12,0.06282722513089005,2005-12-08
maven-scm-1.0-beta-3,207,40,0.1932367149758454,117,15,0.1282051282051282,2006-04-19
maven-scm-1.0-481343,472,0,0.0,13,0,0.0,2006-12-01
maven-scm-1.0-beta-4,457,0,0.0,117,0,0.0,2006-12-08
maven-scm-1.0-rc1,84,17,0.20238095238095238,31,3,0.0967741935483871,2007-04-13
maven-scm-1.0,498,32,0.0642570281124498,229,11,0.048034934497816595,2007-05-23
maven-scm-1.1,264,44,0.16666666666666666,86,15,0.1744186046511628,2008-08-23
maven-scm-1.2,170,35,0.20588235294117646,73,3,0.0410958904109589,2009-03-23
maven-scm-1.3,206,0,0.0,63,0,0.0,2010-01-11
maven-scm-1.4,439,0,0.0,143,0,0.0,2010-08-05
maven-scm-1.5,130,2,0.015384615384615385,72,2,0.027777777777777776,2011-03-28
maven-scm-1.6,173,21,0.12138728323699421,75,9,0.12,2011-11-29
maven-scm-1.7,76,1,0.013157894736842105,65,1,0.015384615384615385,2012-04-26
maven-scm-1.8,571,0,0.0,54,0,0.0,2012-09-05
maven-scm-1.8.1,176,1,0.005681818181818182,152,1,0.006578947368421052,2012-10-31
maven-scm-1.9,63,5,0.07936507936507936,60,3,0.05,2014-01-06
maven-scm-1.9.1,8,0,0.0,9,0,0.0,2014-07-20
maven-scm-1.9.2,268,4,0.014925373134328358,25,1,0.04,2014-09-13
maven-scm-1.9.3,1,0,0.0,2,0,0.0,2015-03-26
maven-scm-1.9.4,85,3,0.03529411764705882,70,4,0.05714285714285714,2015-03-27
maven-scm-1.9.5,82,36,0.43902439024390244,48,11,0.22916666666666666,2016-07-01
