version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
v1_0_M3,0,0,0,0,0,0,2006-08-24
v1_0_M1,0,0,0,0,0,0,2006-08-24
1.0-M5,0,0,0,0,0,0,2006-08-24
1.0.0,0,0,0,0,0,0,2006-08-24
v1_0_M4,5019,0,0.0,62,0,0.0,2006-08-24
v1_0_M2,0,0,0,0,0,0,2006-08-24
1.1.0,0,0,0,0,0,0,2006-08-24
car-maven-plugin-1.1,353,2,0.0056657223796034,152,2,0.013157894736842105,2006-08-29
1.1.1,2222,2,0.0009000900090009,542,6,0.01107011070110701,2006-09-18
1.2.0-beta,139,1,0.007194244604316547,50,1,0.02,2006-12-14
2.0-M1,571,2,0.0035026269702276708,230,1,0.004347826086956522,2006-12-18
2.0-M2,783,173,0.22094508301404853,478,4,0.008368200836820083,2007-02-02
2.0-M3,72,0,0.0,65,1,0.015384615384615385,2007-03-28
1.2.0,22,0,0.0,7,0,0.0,2007-04-04
1.2,109,0,0.0,147,1,0.006802721088435374,2007-04-05
2.0-M5,391,6,0.015345268542199489,249,3,0.012048192771084338,2007-04-29
2.0-M6,678,9,0.01327433628318584,288,3,0.010416666666666666,2007-06-15
2.0.0,131,0,0.0,63,0,0.0,2007-08-12
2.0.1,5226,1,0.00019135093761959434,997,3,0.003009027081243731,2007-08-22
2.1.0,537,0,0.0,179,2,0.0111731843575419,2008-02-18
2.1.1,700,1,0.0014285714285714286,335,2,0.005970149253731343,2008-04-29
2.1.2,224,0,0.0,121,0,0.0,2008-08-05
2.1.3,1153,18,0.015611448395490026,511,6,0.011741682974559686,2008-09-15
2.1.4,187,0,0.0,64,1,0.015625,2009-03-30
2.0.2,2784,1224,0.4396551724137931,948,11,0.011603375527426161,2009-06-05
geronimo-2.1.5,620,2,0.0032258064516129032,346,3,0.008670520231213872,2010-04-06
geronimo-3.0-M1,18,0,0.0,17,0,0.0,2010-06-09
geronimo-2.2,32,0,0.0,9,0,0.0,2010-06-14
geronimo-2.1.6,920,0,0.0,420,0,0.0,2010-06-22
geronimo-2.1.7,38,0,0.0,11,0,0.0,2010-11-24
geronimo-2.2.1,1200,19,0.015833333333333335,949,12,0.012644889357218124,2010-12-02
geronimo-3.0-beta-1,11,0,0.0,7,0,0.0,2011-11-07
geronimo-2.1.8,322,2,0.006211180124223602,135,2,0.014814814814814815,2011-12-20
geronimo-3.0.0,1,0,0.0,1,0,0.0,2012-07-03
