version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
vault/hyrax-next@10,0,0,0,2,0,0.0,2010-06-17
vault/hyrax-next,65,0,0.0,12,0,0.0,2010-06-19
vault/hyracks-next,2014,0,0.0,277,0,0.0,2010-07-27
vault/hyracks_v0.2@173,130,16,0.12307692307692308,22,2,0.09090909090909091,2010-11-01
vault/hyracks_online_aggregation@185,252,0,0.0,54,0,0.0,2010-11-10
vault/hyracks_storage_cleanup@236,156,0,0.0,22,0,0.0,2010-12-14
vault/hyracks_storage_cleanup,250,0,0.0,17,0,0.0,2010-12-21
vault/hyracks_create_documentation@280,0,0,0,4,0,0.0,2010-12-21
vault/hyracks_create_documentation,0,0,0,1,0,0.0,2011-01-01
vault/hyracks_io_management@287,338,0,0.0,6,0,0.0,2011-01-01
vault/hyracks_scheduling@296,4,0,0.0,3,0,0.0,2011-01-07
vault/hyracks_spilling_groupby@299,144,0,0.0,10,0,0.0,2011-01-14
vault/hyracks_spilling_groupby,28,0,0.0,4,0,0.0,2011-01-27
vault/hyracks_scheduling@328,0,0,0,0,0,0,2011-01-29
vault/hyracks_spilling_groupby_perf@326,597,0,0.0,38,0,0.0,2011-01-29
vault/hyracks_admin_console@327,0,0,0,0,0,0,2011-01-29
vault/hyracks_aqua_changes@403,52,3,0.057692307692307696,16,1,0.0625,2011-04-19
vault/hyracks_aqua_changes,208,0,0.0,37,0,0.0,2011-04-25
vault/hyracks_hadoop_compat_changes@458,213,0,0.0,30,0,0.0,2011-05-16
vault/hyracks_hadoop_compat_changes,130,0,0.0,10,0,0.0,2011-06-03
vault/hyracks_dev_next@501,306,4,0.013071895424836602,26,2,0.07692307692307693,2011-06-18
vault/hyracks_indexes,590,0,0.0,7,0,0.0,2011-08-04
vault/hyracks_dev_next@539,1037,6,0.0057859209257473485,159,1,0.006289308176100629,2011-08-05
vault/hyracks_btree_updates_next,531,3,0.005649717514124294,17,2,0.11764705882352941,2011-11-23
vault/hyracks_algebricks_integration,1028,27,0.026264591439688716,114,9,0.07894736842105263,2011-12-06
vault/aggregators_dev_next,1392,1,0.0007183908045977011,118,1,0.00847457627118644,2012-01-26
vault/hyracks_sort_join_opts,350,0,0.0,6,0,0.0,2012-02-27
vault/hyracks_isolation,2777,0,0.0,23,0,0.0,2012-03-01
vault/asterix_stabilization@58,682,2,0.002932551319648094,53,3,0.05660377358490566,2012-03-15
vault/asterix_stabilization_btree_fixes,20,0,0.0,4,0,0.0,2012-05-02
vault/asterix-fix-issue-109,14,0,0.0,4,0,0.0,2012-05-03
vault/asterix-fix-issue-108,219,7,0.0319634703196347,28,1,0.03571428571428571,2012-05-03
vault/asterix_stabilization_algebricks_cleanup,337,1,0.002967359050445104,10,1,0.1,2012-05-07
vault/asterix_spring_cleaning,69,0,0.0,10,0,0.0,2012-05-10
vault/asterix-fix-issue-113,650,7,0.010769230769230769,38,1,0.02631578947368421,2012-05-12
vault/asterix-fix-issue-9,238,186,0.7815126050420168,36,3,0.08333333333333333,2012-05-21
vault/asterix_opentype,858,0,0.0,65,0,0.0,2012-06-09
vault/asterix_fix_issue_96,477,27,0.05660377358490566,53,2,0.03773584905660377,2012-07-07
vault/asterix_function_merge,262,7,0.026717557251908396,24,1,0.041666666666666664,2012-07-17
vault/asterix_unnest_to_join_enhance,345,26,0.07536231884057971,21,4,0.19047619047619047,2012-07-21
vault/asterix_stabilization_temporal_fixes,89,0,0.0,2,0,0.0,2012-07-27
vault/asterix_fix_issue_154,803,8,0.009962640099626401,69,2,0.028985507246376812,2012-07-27
vault/asterix_fix_agg,331,1,0.0030211480362537764,66,1,0.015151515151515152,2012-08-16
vault/hyracks_inverted_index_updates_new,1465,6,0.004095563139931741,74,2,0.02702702702702703,2012-09-06
vault/fullstack_staging@1956,1877,0,0.0,63,0,0.0,2012-10-06
vault/asterix_stabilization_spatial_accessors,3102,0,0.0,78,0,0.0,2012-10-17
vault/fullstack_staging@2391,1693,0,0.0,37,0,0.0,2012-10-29
vault/fullstack_imru@2585,0,0,0,0,0,0,2012-10-29
vault/fullstack_genomix@2593,0,0,0,0,0,0,2012-10-29
vault/asterix_inline_vars,661,318,0.481089258698941,94,5,0.05319148936170213,2012-11-06
vault/hyracks_lsm_length_filter,88,0,0.0,14,1,0.07142857142857142,2012-11-24
vault/asterix_lsm_length_filter,65,7,0.1076923076923077,14,2,0.14285714285714285,2012-11-25
vault/hyracks_multicomparator_opt,103,4,0.038834951456310676,27,2,0.07407407407407407,2012-11-28
vault/asterix_stabilization_printerfix,185,0,0.0,35,0,0.0,2012-11-29
vault/asterix_tokenizer_opt,32,0,0.0,3,0,0.0,2012-12-04
vault/asterix_fuzzy_perf,97,0,0.0,11,0,0.0,2012-12-04
vault/asterix_fix_issue_233,22,0,0.0,8,0,0.0,2012-12-06
vault/asterix_fix_issue_207,49,0,0.0,6,0,0.0,2012-12-07
vault/asterix_stabilization_printerfix_staging,814,90,0.11056511056511056,87,3,0.034482758620689655,2012-12-07
vault/fullstack_staging_bigmerge_target,1026,11,0.010721247563352826,28,2,0.07142857142857142,2013-01-30
vault/asterix_fix_issue_224,59,0,0.0,7,0,0.0,2013-02-04
vault/hyracks_lsm_tree_bloom_filter,144,0,0.0,7,0,0.0,2013-02-05
vault/fullstack_staging,39,0,0.0,12,0,0.0,2013-02-05
