version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
openwebbeans-1.0.0-incubating-M2-RC3,0,0,0,0,0,0,2009-12-23
openwebbeans-1.0.0-incubating-M3-rc2,435,53,0.12183908045977011,213,27,0.1267605633802817,2009-12-23
openwebbeans-1.0.0-incubating-M3-rc1,0,0,0,0,0,0,2009-12-23
openwebbeans-1.0.0-incubating-M1,0,0,0,0,0,0,2009-12-23
openwebbeans-1.0.0-incubating-M2,0,0,0,0,0,0,2009-12-23
openwebbeans-1.0.0-M4,0,0,0,7,0,0.0,2010-02-27
1.0.0-M4,1033,64,0.061955469506292354,330,44,0.13333333333333333,2010-03-01
openwebbeans-1.0.0-alpha-1,111,61,0.5495495495495496,112,17,0.15178571428571427,2010-07-06
openwebbeans-1.0.0-alpha-2,73,29,0.3972602739726027,65,17,0.26153846153846155,2010-08-30
openwebbeans-1.0.0,386,232,0.6010362694300518,243,75,0.30864197530864196,2010-10-12
openwebbeans-1.1.0,137,101,0.7372262773722628,119,58,0.48739495798319327,2011-03-24
openwebbeans-1.1.1,209,192,0.9186602870813397,35,18,0.5142857142857142,2011-08-31
openwebbeans-1.1.3,24,16,0.6666666666666666,12,5,0.4166666666666667,2011-12-03
openwebbeans-1.1.2,125,51,0.408,61,22,0.36065573770491804,2012-02-14
openwebbeans-1.1.4,198,119,0.601010101010101,80,56,0.7,2012-04-05
openwebbeans-1.1.5,85,26,0.3058823529411765,46,19,0.41304347826086957,2012-08-08
openwebbeans-1.1.6,125,71,0.568,51,22,0.43137254901960786,2012-09-25
openwebbeans-1.1.7,438,178,0.4063926940639269,374,75,0.20053475935828877,2012-12-05
openwebbeans-h,0,0,0,1,0,0.0,2013-03-15
openwebbeans-1.1.8,375,90,0.24,114,53,0.4649122807017544,2013-03-17
openwebbeans-1.2.0,222,121,0.545045045045045,94,43,0.4574468085106383,2013-05-19
openwebbeans-1.2.1,1141,75,0.06573181419807186,42,18,0.42857142857142855,2013-11-08
openwebbeans-1.2.2,45,9,0.2,14,5,0.35714285714285715,2014-02-18
openwebbeans-1.2.3,28,6,0.21428571428571427,11,2,0.18181818181818182,2014-04-22
openwebbeans-1.2.4,23,22,0.9565217391304348,8,5,0.625,2014-05-01
openwebbeans-1.2.5,68,51,0.75,24,16,0.6666666666666666,2014-05-22
openwebbeans-1.2.6,221,107,0.4841628959276018,175,52,0.29714285714285715,2014-06-19
openwebbeans-1.2.7,178,89,0.5,99,13,0.13131313131313133,2014-11-26
openwebbeans-1.5.0,0,0,0,3,2,0.6666666666666666,2015-04-15
openwebbeans-1.2.8,214,62,0.2897196261682243,138,44,0.3188405797101449,2015-04-22
openwebbeans-1.6.0,3,2,0.6666666666666666,7,2,0.2857142857142857,2015-06-01
openwebbeans-1.6.1,4,4,1.0,6,2,0.3333333333333333,2015-06-16
openwebbeans-1.6.2,51,28,0.5490196078431373,37,12,0.32432432432432434,2015-08-07
openwebbeans-1.6.3,52,19,0.36538461538461536,48,13,0.2708333333333333,2016-02-16
openwebbeans-1.7.0,30,20,0.6666666666666666,30,16,0.5333333333333333,2016-08-31
openwebbeans-1.7.1,2,2,1.0,4,1,0.25,2017-01-02
openwebbeans-1.7.2,15,15,1.0,13,6,0.46153846153846156,2017-01-31
openwebbeans-1.7.3,429,10,0.023310023310023312,125,7,0.056,2017-04-15
openwebbeans-1.7.4,3,3,1.0,6,2,0.3333333333333333,2017-07-07
openwebbeans-2.0.0,45,39,0.8666666666666667,18,12,0.6666666666666666,2017-07-10
openwebbeans-2.0.1,6,0,0.0,3,0,0.0,2017-08-29
openwebbeans-2.0.2,31,26,0.8387096774193549,13,7,0.5384615384615384,2017-10-10
openwebbeans-2.0.3,28,24,0.8571428571428571,23,9,0.391304347826087,2017-12-20
openwebbeans-2.0.4,23,9,0.391304347826087,17,5,0.29411764705882354,2018-02-16
openwebbeans-1.7.5,6,0,0.0,9,0,0.0,2018-04-28
openwebbeans-2.0.5,4,0,0.0,4,0,0.0,2018-04-28
