version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
0.1-incubating,228,41,0.17982456140350878,134,46,0.34328358208955223,2010-11-23
0.2,94,12,0.1276595744680851,49,8,0.16326530612244897,2011-05-01
oodt-0.3,0,0,0,4,1,0.25,2011-06-23
0.3,739,49,0.06630581867388363,368,47,0.12771739130434784,2011-06-23
oodt-0.4,2,2,1.0,2,1,0.5,2012-06-14
0.4,151,67,0.44370860927152317,108,22,0.2037037037037037,2012-06-19
0.5,104,25,0.2403846153846154,110,28,0.2545454545454545,2012-12-25
0.6,517,67,0.12959381044487428,152,38,0.25,2013-07-08
oodt-0.7,21,4,0.19047619047619047,16,5,0.3125,2014-08-19
0.7,70,16,0.22857142857142856,48,19,0.3958333333333333,2014-09-15
0.8,303,0,0.0,55,6,0.10909090909090909,2014-12-19
0.8.1-rc1,12,0,0.0,5,0,0.0,2015-02-06
0.9-SNAPSHOT,101,62,0.6138613861386139,37,20,0.5405405405405406,2015-02-06
0.9-rc1,0,0,0,5,1,0.2,2015-05-31
0.9,0,0,0,0,0,0,2015-06-09
0.8.1,414,329,0.7946859903381642,66,32,0.48484848484848486,2015-06-09
0.10-rc1,18,8,0.4444444444444444,10,2,0.2,2015-08-31
0.10-rc2,125,17,0.136,10,4,0.4,2015-09-04
0.10,1163,572,0.49183147033533964,168,61,0.3630952380952381,2015-09-13
0.11-rc1,0,0,0,2,0,0.0,2015-12-29
0.11,60,4,0.06666666666666667,17,4,0.23529411764705882,2016-01-03
0.12,7,0,0.0,10,2,0.2,2016-02-10
1.0,1384,58,0.04190751445086705,136,13,0.09558823529411764,2016-06-21
1.1,61,1,0.01639344262295082,46,1,0.021739130434782608,2017-07-19
1.2,743,0,0.0,40,0,0.0,2017-08-15
1.2.1,13,1,0.07692307692307693,7,2,0.2857142857142857,2017-11-10
