version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
2.0.0-M2,0,0,0,0,0,0,2012-10-01
1.0.9,0,0,0,0,0,0,2012-10-01
2.0.4,0,0,0,0,0,0,2012-10-01
1.0.0,0,0,0,0,0,0,2012-10-01
2.0.0-M3,0,0,0,0,0,0,2012-10-01
1.1.0,0,0,0,0,0,0,2012-10-01
1.0.1,0,0,0,0,0,0,2012-10-01
2.0.0-M4,0,0,0,0,0,0,2012-10-01
0.9.2,0,0,0,0,0,0,2012-10-01
2.0.3,0,0,0,0,0,0,2012-10-01
2.0.2,0,0,0,0,0,0,2012-10-01
1.1.1,0,0,0,0,0,0,2012-10-01
1.1.7,0,0,0,0,0,0,2012-10-01
1.0.6,0,0,0,0,0,0,2012-10-01
2.0.0-M5,0,0,0,0,0,0,2012-10-01
1.0.10,0,0,0,0,0,0,2012-10-01
2.0.5,0,0,0,1,0,0.0,2012-10-01
0.9.3,0,0,0,0,0,0,2012-10-01
1.1.5,0,0,0,0,0,0,2012-10-01
1.1.2,0,0,0,0,0,0,2012-10-01
0.8.3,0,0,0,0,0,0,2012-10-01
1.1.3,0,0,0,0,0,0,2012-10-01
2.0.0-M6,0,0,0,0,0,0,2012-10-01
1.0.7,0,0,0,0,0,0,2012-10-01
2.0.0-RC1,0,0,0,0,0,0,2012-10-01
1.0.2,0,0,0,0,0,0,2012-10-01
0.9.4,0,0,0,0,0,0,2012-10-01
0.8.4,0,0,0,0,0,0,2012-10-01
2.0.0-M1,0,0,0,0,0,0,2012-10-01
0.9.1,0,0,0,0,0,0,2012-10-01
1.0.8,0,0,0,0,0,0,2012-10-01
1.1.6,0,0,0,0,0,0,2012-10-01
2.0.0,0,0,0,0,0,0,2012-10-01
1.0.3,0,0,0,0,0,0,2012-10-01
0.9.5,0,0,0,0,0,0,2012-10-01
1.1.4,0,0,0,0,0,0,2012-10-01
1.0.4,0,0,0,0,0,0,2012-10-01
1.0.5,0,0,0,0,0,0,2012-10-01
2.0.1,0,0,0,0,0,0,2012-10-01
2.0.6,0,0,0,0,0,0,2012-10-02
2.0.7,370,19,0.051351351351351354,290,5,0.017241379310344827,2012-10-06
3.0.0-M1,0,0,0,5,0,0.0,2013-07-16
mina-parent-3.0.0-M1,11,7,0.6363636363636364,18,3,0.16666666666666666,2013-07-17
3.0.0-M2,124,3,0.024193548387096774,33,2,0.06060606060606061,2013-07-27
2.0.8,10,0,0.0,3,0,0.0,2014-09-15
2.0.9,99,4,0.04040404040404041,13,3,0.23076923076923078,2014-10-21
2.0.10,0,0,0,0,0,0,2015-12-05
2.0.11,0,0,0,0,0,0,2016-01-22
2.0.12,0,0,0,1,0,0.0,2016-02-03
2.0.13,0,0,0,0,0,0,2016-02-12
2.0.14,0,0,0,0,0,0,2016-08-25
2.0.15,0,0,0,0,0,0,2016-09-21
2.0.16,2,0,0.0,1,0,0.0,2016-10-23
2.0.17,0,0,0,0,0,0,2018-03-06
2.0.18,0,0,0,0,0,0,2018-05-29
