version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
v0.4.6,87,20,0.22988505747126436,27,2,0.07407407407407407,2013-07-17
optiq-0.4.7,64,0,0.0,10,0,0.0,2013-07-22
optiq-0.4.8,1,0,0.0,3,0,0.0,2013-07-31
optiq-0.4.9,7,0,0.0,4,0,0.0,2013-07-31
optiq-0.4.10,42,3,0.07142857142857142,8,1,0.125,2013-08-13
optiq-0.4.11,1625,1,0.0006153846153846154,25,1,0.04,2013-08-23
optiq-parent-0.4.12,92,0,0.0,42,0,0.0,2013-09-17
optiq-parent-0.4.13,0,0,0,4,0,0.0,2013-10-09
optiq-parent-0.4.14,48,0,0.0,12,0,0.0,2013-10-09
optiq-parent-0.4.15,154,18,0.11688311688311688,40,1,0.025,2013-10-14
optiq-parent-0.4.12.1,0,0,0,2,1,0.5,2013-11-11
optiq-parent-0.4.12.2,147,14,0.09523809523809523,17,2,0.11764705882352941,2013-11-13
optiq-parent-0.4.16,821,5,0.0060901339829476245,81,5,0.06172839506172839,2013-11-24
optiq-parent-0.4.17,708,11,0.015536723163841809,88,3,0.03409090909090909,2014-01-13
optiq-parent-0.4.18,13,3,0.23076923076923078,14,1,0.07142857142857142,2014-02-14
optiq-parent-0.4.12.3,2,0,0.0,1,0,0.0,2014-02-19
optiq-parent-0.4.18.1,241,0,0.0,59,1,0.01694915254237288,2014-02-20
optiq-parent-0.5,124,0,0.0,20,0,0.0,2014-03-14
optiq-parent-0.4.12.4,322,17,0.052795031055900624,82,2,0.024390243902439025,2014-03-21
optiq-parent-0.6,206,0,0.0,72,0,0.0,2014-04-11
optiq-parent-0.7,175,0,0.0,51,0,0.0,2014-05-13
optiq-parent-0.8,1012,4,0.003952569169960474,83,1,0.012048192771084338,2014-06-27
optiq-0.9.0-incubating,1040,5,0.004807692307692308,71,1,0.014084507042253521,2014-08-18
calcite-0.9.1-incubating,103,0,0.0,24,0,0.0,2014-10-02
calcite-0.9.2-incubating,2523,147,0.05826397146254459,125,7,0.056,2014-11-05
calcite-1.0.0-incubating,272,1,0.003676470588235294,40,1,0.025,2015-01-31
calcite-1.1.0-incubating,116,11,0.09482758620689655,51,2,0.0392156862745098,2015-03-13
calcite-1.2.0-incubating,158,3,0.0189873417721519,59,1,0.01694915254237288,2015-04-07
calcite-1.3.0-incubating,197,6,0.030456852791878174,92,3,0.03260869565217391,2015-05-21
calcite-1.4.0-incubating,386,30,0.07772020725388601,120,3,0.025,2015-08-23
calcite-1.5.0,390,96,0.24615384615384617,101,4,0.039603960396039604,2015-11-06
calcite-1.6.0-rc0,1,0,0.0,2,0,0.0,2016-01-14
calcite-1.6.0,681,5,0.007342143906020558,80,1,0.0125,2016-01-18
calcite-avatica-1.7.0,0,0,0,4,0,0.0,2016-03-09
calcite-avatica-1.7.1,26,0,0.0,15,0,0.0,2016-03-15
calcite-1.7.0,274,13,0.04744525547445255,96,6,0.0625,2016-03-17
calcite-avatica-1.8.0,64,0,0.0,26,0,0.0,2016-05-31
calcite-1.8.0,253,18,0.07114624505928854,78,2,0.02564102564102564,2016-06-08
calcite-1.9.0,54,4,0.07407407407407407,28,3,0.10714285714285714,2016-09-17
calcite-1.10.0,101,13,0.12871287128712872,36,2,0.05555555555555555,2016-10-08
calcite-avatica-1.9.0-rc0,6,0,0.0,3,0,0.0,2016-10-24
calcite-avatica-1.9.0-rc1,254,0,0.0,62,2,0.03225806451612903,2016-10-26
calcite-avatica-1.9.0,0,0,0,0,0,0,2016-10-26
calcite-1.11.0,498,31,0.06224899598393574,123,5,0.04065040650406504,2017-01-03
calcite-1.12.0,532,6,0.011278195488721804,119,3,0.025210084033613446,2017-03-20
calcite-1.13.0,466,73,0.15665236051502146,82,6,0.07317073170731707,2017-06-22
calcite-1.14.0,331,22,0.06646525679758308,71,3,0.04225352112676056,2017-09-27
calcite-1.15.0,195,5,0.02564102564102564,95,5,0.05263157894736842,2017-12-05
calcite-1.16.0,683,559,0.8184480234260615,139,7,0.050359712230215826,2018-03-14
