version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
chukwa-0.4.0,0,0,0,0,0,0,2013-11-02
chukwa-0.2-rc1,0,0,0,0,0,0,2013-11-02
chukwa-0.5.0-rc0,0,0,0,0,0,0,2013-11-02
chukwa-0.5.0-rc2,0,0,0,0,0,0,2013-11-02
chukwa-0.5.0-rc3,0,0,0,0,0,0,2013-11-02
release-0.1.2,0,0,0,0,0,0,2013-11-02
chukwa-0.1.2-rc2,0,0,0,0,0,0,2013-11-02
chukwa-0.5.0,0,0,0,0,0,0,2013-11-02
release-0.1.2-rc1,0,0,0,0,0,0,2013-11-02
release-0.1.2-rc4,56,2,0.03571428571428571,28,2,0.07142857142857142,2013-11-02
chukwa-0.1.2rc3,0,0,0,0,0,0,2013-11-02
chukwa-0.5.0-rc1,0,0,0,0,0,0,2013-11-02
chukwa-0.6.0-rc0,0,0,0,1,1,1.0,2014-08-16
chukwa-0.6.0-rc1,0,0,0,0,0,0,2014-08-23
chukwa-0.6.0-rc2,0,0,0,1,0,0.0,2014-09-21
chukwa-0.6.0-rc3,1,0,0.0,4,1,0.25,2014-10-05
chukwa-0.6.0-rc4,0,0,0,0,0,0,2014-11-05
chukwa-0.6.0,1,0,0.0,1,0,0.0,2014-11-22
chukwa-0.1.2,0,0,0,0,0,0,2015-01-20
chukwa-0.2.0,285,0,0.0,63,1,0.015873015873015872,2015-01-20
chukwa-0.7.0-rc0,4,0,0.0,3,0,0.0,2015-12-05
chukwa-0.7.0,76,62,0.8157894736842105,20,2,0.1,2015-12-21
chukwa-0.8.0-rc0,0,0,0,1,0,0.0,2016-05-22
chukwa-0.8.0-rc1,0,0,0,1,0,0.0,2016-05-29
chukwa-0.8.0,0,0,0,0,0,0,2016-06-21
