version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
v0.1-incubating,35,13,0.37142857142857144,40,4,0.1,2014-09-23
v0.2-incubating,15,4,0.26666666666666666,19,4,0.21052631578947367,2014-11-13
v0.5-incubating,11,5,0.45454545454545453,11,4,0.36363636363636365,2015-01-05
v0.6-incubating,13,0,0.0,7,0,0.0,2015-02-18
v0.7-incubating,37,2,0.05405405405405406,21,2,0.09523809523809523,2015-03-23
v0.8-incubating,19,14,0.7368421052631579,17,3,0.17647058823529413,2015-05-31
v0.9-incubating,11,2,0.18181818181818182,4,1,0.25,2015-08-09
v0.9.1-incubating,13,13,1.0,8,4,0.5,2015-08-20
v0.9.2-incubating,91,2,0.02197802197802198,23,1,0.043478260869565216,2015-09-30
v0.9.3-incubating,82,48,0.5853658536585366,87,32,0.367816091954023,2016-02-17
v0.9.4,3,3,1.0,5,2,0.4,2016-07-17
v0.9.5,34,13,0.38235294117647056,31,2,0.06451612903225806,2016-08-19
v1.0.0,96,17,0.17708333333333334,53,6,0.11320754716981132,2016-12-12
v1.1.0,12,12,1.0,6,2,0.3333333333333333,2017-04-24
v1.1.1,22,13,0.5909090909090909,15,7,0.4666666666666667,2017-05-30
v1.1.2,8,8,1.0,7,3,0.42857142857142855,2017-07-30
v1.1.3,21,4,0.19047619047619047,16,3,0.1875,2017-08-29
v1.1.4,24,24,1.0,16,12,0.75,2017-10-05
v1.1.5,25,17,0.68,21,10,0.47619047619047616,2017-11-10
v1.1.6,46,10,0.21739130434782608,37,5,0.13513513513513514,2018-02-14
