version_name,#commited files in version,#bugged files in version,bugged_ratio,#commits,#bugged_commits,#ratio_bugged_commits,version_date
0.9.0-incubating,0,0,0,0,0,0,2012-11-27
0.11.0-incubating,0,0,0,0,0,0,2012-11-27
0.9.2-incubating,15,0,0.0,49,0,0.0,2012-11-27
0.10.0-incubating,0,0,0,0,0,0,2012-11-27
0.9.1-incubating,0,0,0,0,0,0,2012-11-27
0.12.0-incubating,0,0,0,0,0,0,2012-11-27
0.13.0,9,1,0.1111111111111111,4,1,0.25,2013-01-23
0.13.1,44,6,0.13636363636363635,45,4,0.08888888888888889,2013-02-08
0.14.0,617,0,0.0,29,1,0.034482758620689655,2013-03-27
0.15.0,700,6,0.008571428571428572,85,3,0.03529411764705882,2013-08-02
